serial_nbr,batchID
S003B033573,B033573
S000B038637,B038637
S003B026046,B026046
S007B017976,B017976
S006B038803,B038803
S002B043116,B043116
S005B049072,B049072
S009B019750,B019750
S008B035943,B035943
S005B042998,B042998
S001B037127,B037127
S007B043278,B043278
S000B038303,B038303
S003B019757,B019757
S007B026293,B026293
S006B040139,B040139
S007B036703,B036703
S005B034457,B034457
S004B030578,B030578
S008B015554,B015554
S009B014150,B014150
S003B017277,B017277
S001B000841,B000841
S008B027752,B027752
S000B024162,B024162
S005B015538,B015538
S000B017277,B017277
S005B003875,B003875
S002B019393,B019393
S001B017359,B017359
S001B030578,B030578
S001B014480,B014480
S009B010111,B010111
S005B046330,B046330
S004B032985,B032985
S001B033907,B033907
S009B031336,B031336
S003B003143,B003143
S006B001053,B001053
S006B009395,B009395
S007B021449,B021449
S006B012295,B012295
S001B031949,B031949
S002B016274,B016274
S007B037461,B037461
S001B037529,B037529
S006B046885,B046885
S006B027403,B027403
S004B022856,B022856
S007B035638,B035638
S005B009217,B009217
S005B017439,B017439
S002B048720,B048720
S003B002711,B002711
S002B020330,B020330
S003B011226,B011226
S008B004117,B004117
S003B027472,B027472
S006B039283,B039283
S007B030249,B030249
S006B008113,B008113
S000B048116,B048116
S001B028647,B028647
S008B033785,B033785
S004B006929,B006929
S004B014949,B014949
S004B026443,B026443
S005B010336,B010336
S009B026317,B026317
S001B039286,B039286
S003B023912,B023912
S005B019139,B019139
S003B028675,B028675
S003B037582,B037582
S005B046885,B046885
S001B049981,B049981
S004B017562,B017562
S005B016593,B016593
S003B046491,B046491
S004B046884,B046884
S005B019078,B019078
S001B009923,B009923
S009B012930,B012930
S005B010132,B010132
S006B044710,B044710
S009B003911,B003911
S002B008252,B008252
S007B043368,B043368
S007B036984,B036984
S008B000367,B000367
S005B019338,B019338
S004B032547,B032547
S006B020059,B020059
S004B047870,B047870
S003B019750,B019750
S007B030976,B030976
S003B029226,B029226
S002B011979,B011979
S005B023830,B023830
S006B036782,B036782
S003B037311,B037311
S006B034168,B034168
S005B044197,B044197
S006B030388,B030388
S004B028127,B028127
S000B033446,B033446
S006B025471,B025471
S007B008375,B008375
S000B026458,B026458
S005B004200,B004200
S005B033224,B033224
S001B012710,B012710
S005B013082,B013082
S008B048927,B048927
S008B035900,B035900
S003B025239,B025239
S008B031751,B031751
S007B011205,B011205
S005B021449,B021449
S001B027403,B027403
S004B022258,B022258
S002B036666,B036666
S002B028636,B028636
S002B047875,B047875
S003B012177,B012177
S003B042679,B042679
S008B006929,B006929
S001B002550,B002550
S008B037260,B037260
S003B007039,B007039
S009B000784,B000784
S005B044457,B044457
S007B047495,B047495
S003B028369,B028369
S000B016912,B016912
S003B049819,B049819
S005B045638,B045638
S002B012641,B012641
S000B046559,B046559
S001B025174,B025174
S008B009819,B009819
S005B013647,B013647
S004B000196,B000196
S009B023081,B023081
S004B019338,B019338
S007B026677,B026677
S009B020188,B020188
S006B000568,B000568
S000B044873,B044873
S007B036269,B036269
S000B026883,B026883
S006B016286,B016286
S001B026185,B026185
S009B049093,B049093
S003B041754,B041754
S002B011606,B011606
S000B027753,B027753
S009B012638,B012638
S000B019417,B019417
S006B020954,B020954
S007B022602,B022602
S005B005304,B005304
S000B042645,B042645
S001B020623,B020623
S000B027865,B027865
S005B030249,B030249
S007B030547,B030547
S003B013747,B013747
S007B015427,B015427
S008B000060,B000060
S003B023148,B023148
S003B022601,B022601
S006B043514,B043514
S002B003911,B003911
S001B041696,B041696
S002B044165,B044165
S003B018996,B018996
S009B017277,B017277
S009B038056,B038056
S004B038143,B038143
S008B014198,B014198
S009B006011,B006011
S009B025401,B025401
S001B032068,B032068
S008B000505,B000505
S002B009455,B009455
S004B001416,B001416
S009B006609,B006609
S005B035438,B035438
S005B026434,B026434
S006B042969,B042969
S001B048173,B048173
S008B001460,B001460
S000B050154,B050154
S003B024929,B024929
S009B027403,B027403
S006B022924,B022924
S003B002535,B002535
S006B047139,B047139
S006B008835,B008835
S004B021094,B021094
S006B042257,B042257
S008B014008,B014008
S008B032337,B032337
S005B032537,B032537
S002B026094,B026094
S002B023236,B023236
S009B040687,B040687
S000B042886,B042886
S003B025417,B025417
S002B001853,B001853
S006B009112,B009112
S002B037309,B037309
S006B007835,B007835
S000B001769,B001769
S009B043527,B043527
S004B049834,B049834
S006B040733,B040733
S006B012332,B012332
S006B036941,B036941
S002B038876,B038876
S006B032847,B032847
S009B043976,B043976
S008B031345,B031345
S006B015373,B015373
S001B013369,B013369
S001B018695,B018695
S002B011404,B011404
S003B020503,B020503
S001B030657,B030657
S006B029550,B029550
S000B036362,B036362
S009B036938,B036938
S004B014492,B014492
S000B003542,B003542
S008B010675,B010675
S005B006831,B006831
S001B002457,B002457
S006B043033,B043033
S007B047240,B047240
S000B016337,B016337
S007B018112,B018112
S004B044672,B044672
S008B046985,B046985
S001B036666,B036666
S000B012580,B012580
S009B010060,B010060
S002B015016,B015016
S009B046787,B046787
S008B008121,B008121
S004B002321,B002321
S008B012024,B012024
S009B044064,B044064
S001B005765,B005765
S005B009269,B009269
S005B024990,B024990
S008B002436,B002436
S009B044155,B044155
S000B014988,B014988
S000B037895,B037895
S007B014087,B014087
S009B003991,B003991
S008B013790,B013790
S002B019859,B019859
S002B018688,B018688
S003B003583,B003583
S000B019321,B019321
S006B035639,B035639
S001B000502,B000502
S003B017228,B017228
S002B043188,B043188
S003B004440,B004440
S003B005919,B005919
S006B030391,B030391
S006B025239,B025239
S002B022183,B022183
S008B041601,B041601
S005B012891,B012891
S002B009026,B009026
S008B012983,B012983
S001B008566,B008566
S003B012120,B012120
S005B049850,B049850
S005B000066,B000066
S001B046596,B046596
S001B048472,B048472
S004B048485,B048485
S009B037188,B037188
S003B042689,B042689
S000B000505,B000505
S009B014087,B014087
S007B035856,B035856
S001B022919,B022919
S008B047828,B047828
S001B012896,B012896
S005B006060,B006060
S006B038963,B038963
S000B013557,B013557
S002B015018,B015018
S001B021493,B021493
S009B021668,B021668
S001B042623,B042623
S009B011839,B011839
S001B041166,B041166
S009B023762,B023762
S008B019504,B019504
S000B047548,B047548
S005B045889,B045889
S009B026136,B026136
S004B036367,B036367
S003B026744,B026744
S008B015604,B015604
S000B044345,B044345
S002B032881,B032881
S004B037439,B037439
S000B043232,B043232
S008B030712,B030712
S004B025353,B025353
S009B015085,B015085
S000B028640,B028640
S006B017080,B017080
S004B049819,B049819
S005B049377,B049377
S006B041923,B041923
S009B011899,B011899
S009B006156,B006156
S007B045030,B045030
S008B013037,B013037
S006B045411,B045411
S004B045449,B045449
S003B009728,B009728
S009B002146,B002146
S002B007667,B007667
S009B050287,B050287
S005B020994,B020994
S000B022293,B022293
S001B032571,B032571
S001B032612,B032612
S006B049072,B049072
S009B011606,B011606
S007B014801,B014801
S001B037311,B037311
S003B023050,B023050
S000B005714,B005714
S004B044165,B044165
S005B015315,B015315
S005B001687,B001687
S006B030894,B030894
S008B018394,B018394
S004B000663,B000663
S008B023217,B023217
S007B049783,B049783
S004B022533,B022533
S006B007100,B007100
S007B029009,B029009
S001B014903,B014903
S001B048745,B048745
S006B007893,B007893
S003B037592,B037592
S007B030862,B030862
S002B045476,B045476
S005B007412,B007412
S006B016318,B016318
S007B045199,B045199
S001B037029,B037029
S003B036666,B036666
S004B036176,B036176
S009B034602,B034602
S008B035600,B035600
S007B014949,B014949
S008B003676,B003676
S002B044197,B044197
S000B043600,B043600
S002B021544,B021544
S006B026136,B026136
S005B004432,B004432
S004B020994,B020994
S000B014553,B014553
S005B019393,B019393
S009B037421,B037421
S000B030676,B030676
S006B017836,B017836
S001B048718,B048718
S004B037265,B037265
S008B004594,B004594
S000B013442,B013442
S008B023425,B023425
S002B008553,B008553
S001B035861,B035861
S006B003888,B003888
S000B036635,B036635
S004B003888,B003888
S008B026185,B026185
S008B007718,B007718
S002B010132,B010132
S004B015551,B015551
S000B015223,B015223
S008B018441,B018441
S004B020192,B020192
S002B041166,B041166
S008B046812,B046812
S002B020787,B020787
S000B036150,B036150
S009B013224,B013224
S004B024524,B024524
S002B008560,B008560
S009B008660,B008660
S007B032287,B032287
S007B019728,B019728
S001B004751,B004751
S001B035612,B035612
S005B007573,B007573
S009B017191,B017191
S003B002938,B002938
S000B028084,B028084
S004B012914,B012914
S005B016072,B016072
S004B049521,B049521
S006B025220,B025220
S008B000148,B000148
S001B022545,B022545
S002B037371,B037371
S003B015100,B015100
S005B011173,B011173
S000B022193,B022193
S005B041899,B041899
S003B050287,B050287
S001B013512,B013512
S001B029397,B029397
S002B025022,B025022
S006B044940,B044940
S001B021282,B021282
S007B024460,B024460
S004B029213,B029213
S004B045419,B045419
S003B017439,B017439
S002B013114,B013114
S004B011526,B011526
S005B028551,B028551
S005B035571,B035571
S009B020274,B020274
S008B002849,B002849
S008B007902,B007902
S006B039565,B039565
S005B034933,B034933
S000B009388,B009388
S009B017836,B017836
S007B034140,B034140
S002B047752,B047752
S002B043212,B043212
S001B010693,B010693
S003B023882,B023882
S003B019973,B019973
S002B040258,B040258
S005B028859,B028859
S006B015002,B015002
S004B022919,B022919
S001B033224,B033224
S002B016767,B016767
S002B014480,B014480
S002B046465,B046465
S006B032543,B032543
S008B043032,B043032
S002B038581,B038581
S007B031779,B031779
S005B003405,B003405
S000B044418,B044418
S002B001866,B001866
S002B043033,B043033
S007B035612,B035612
S005B013392,B013392
S008B001350,B001350
S008B009858,B009858
S005B024126,B024126
S009B036892,B036892
S004B047827,B047827
S003B006105,B006105
S007B013609,B013609
S001B021007,B021007
S007B011304,B011304
S002B012956,B012956
S002B033706,B033706
S008B046003,B046003
S004B038559,B038559
S003B045423,B045423
S004B042533,B042533
S008B039174,B039174
S006B004117,B004117
S006B034893,B034893
S008B010540,B010540
S001B014553,B014553
S002B026860,B026860
S002B032001,B032001
S003B047602,B047602
S000B032143,B032143
S006B038309,B038309
S008B010613,B010613
S005B007902,B007902
S003B004587,B004587
S008B031386,B031386
S008B016072,B016072
S008B000126,B000126
S000B036134,B036134
S003B049092,B049092
S009B029385,B029385
S009B011628,B011628
S005B011304,B011304
S004B037755,B037755
S003B048085,B048085
S008B001807,B001807
S008B014416,B014416
S004B000148,B000148
S001B031340,B031340
S008B025843,B025843
S003B008186,B008186
S008B014466,B014466
S000B002513,B002513
S002B036703,B036703
S008B003542,B003542
S005B040177,B040177
S004B007614,B007614
S000B038837,B038837
S007B011735,B011735
S007B023495,B023495
S003B024552,B024552
S003B017080,B017080
S007B010730,B010730
S006B017304,B017304
S007B049935,B049935
S002B028127,B028127
S001B036154,B036154
S002B029745,B029745
S006B043116,B043116
S001B022392,B022392
S008B037371,B037371
S006B010435,B010435
S004B047559,B047559
S007B024929,B024929
S000B043032,B043032
S001B047483,B047483
S006B034933,B034933
S005B023790,B023790
S009B043575,B043575
S007B043612,B043612
S004B031057,B031057
S001B024267,B024267
S004B020330,B020330
S009B032379,B032379
S003B022943,B022943
S002B005975,B005975
S005B010817,B010817
S009B010893,B010893
S007B033959,B033959
S001B004570,B004570
S003B035762,B035762
S003B000126,B000126
S000B005867,B005867
S007B003245,B003245
S008B049784,B049784
S004B025182,B025182
S003B021282,B021282
S007B022385,B022385
S008B036672,B036672
S004B022166,B022166
S008B042308,B042308
S003B036635,B036635
S006B000517,B000517
S004B036180,B036180
S001B001551,B001551
S001B017836,B017836
S007B020192,B020192
S000B038169,B038169
S000B018299,B018299
S002B028899,B028899
S004B019859,B019859
S005B040824,B040824
S008B040531,B040531
S008B012083,B012083
S005B030918,B030918
S000B006784,B006784
S008B015253,B015253
S001B032780,B032780
S006B030376,B030376
S001B039822,B039822
S002B023216,B023216
S000B025540,B025540
S003B012063,B012063
S004B020168,B020168
S001B002133,B002133
S005B027653,B027653
S009B028757,B028757
S001B037912,B037912
S005B030406,B030406
S009B002513,B002513
S003B039538,B039538
S004B019827,B019827
S004B019194,B019194
S008B005707,B005707
S001B004083,B004083
S001B013998,B013998
S006B035061,B035061
S007B040026,B040026
S006B026047,B026047
S004B039493,B039493
S008B045814,B045814
S002B042520,B042520
S009B013211,B013211
S008B042432,B042432
S008B011606,B011606
S009B044911,B044911
S002B016042,B016042
S007B041950,B041950
S009B047458,B047458
S000B032390,B032390
S008B049788,B049788
S007B002487,B002487
S007B047875,B047875
S007B024304,B024304
S008B049844,B049844
S001B035206,B035206
S001B028899,B028899
S004B041636,B041636
S002B049496,B049496
S007B011698,B011698
S009B042999,B042999
S008B033711,B033711
S000B046884,B046884
S005B034108,B034108
S006B007355,B007355
S005B037309,B037309
S006B044911,B044911
S001B031468,B031468
S008B015085,B015085
S007B000949,B000949
S001B026803,B026803
S006B016729,B016729
S003B022617,B022617
S002B034264,B034264
S003B010540,B010540
S006B007718,B007718
S000B018720,B018720
S005B017885,B017885
S009B032571,B032571
S007B017617,B017617
S003B023479,B023479
S007B015205,B015205
S004B035778,B035778
S004B038056,B038056
S003B048927,B048927
S004B000604,B000604
S003B003587,B003587
S000B023216,B023216
S003B036531,B036531
S006B020672,B020672
S008B034082,B034082
S005B008044,B008044
S005B025949,B025949
S002B033374,B033374
S008B010898,B010898
S002B016053,B016053
S006B038264,B038264
S004B014779,B014779
S009B038442,B038442
S004B020188,B020188
S004B040721,B040721
S003B021094,B021094
S007B005705,B005705
S001B046318,B046318
S005B003450,B003450
S002B026744,B026744
S004B035888,B035888
S001B001495,B001495
S001B036947,B036947
S003B018309,B018309
S009B016269,B016269
S003B023036,B023036
S007B025016,B025016
S008B032511,B032511
S000B050264,B050264
S000B006963,B006963
S000B001053,B001053
S001B006504,B006504
S004B049788,B049788
S000B011205,B011205
S001B018149,B018149
S004B012545,B012545
S009B048151,B048151
S000B038580,B038580
S009B013968,B013968
S008B031884,B031884
S003B044750,B044750
S000B037634,B037634
S007B012891,B012891
S008B050071,B050071
S002B010495,B010495
S009B008044,B008044
S009B019287,B019287
S008B038028,B038028
S002B010177,B010177
S005B009455,B009455
S009B011698,B011698
S002B014365,B014365
S005B037419,B037419
S007B030427,B030427
S006B041812,B041812
S003B023864,B023864
S007B007875,B007875
S005B013944,B013944
S008B008194,B008194
S006B009842,B009842
S000B037900,B037900
S006B007082,B007082
S001B017144,B017144
S002B009008,B009008
S009B011522,B011522
S005B038223,B038223
S004B042432,B042432
S002B005096,B005096
S006B039391,B039391
S003B032483,B032483
S002B036367,B036367
S001B008895,B008895
S009B019536,B019536
S002B034806,B034806
S000B027953,B027953
S000B007614,B007614
S000B045441,B045441
S001B049701,B049701
S004B042729,B042729
S006B023790,B023790
S006B007447,B007447
S002B013097,B013097
S000B035044,B035044
S003B031334,B031334
S002B039493,B039493
S007B004247,B004247
S008B034533,B034533
S003B007111,B007111
S006B012641,B012641
S009B037508,B037508
S002B030019,B030019
S002B034070,B034070
S004B036603,B036603
S006B035459,B035459
S008B042831,B042831
S009B016053,B016053
S002B046885,B046885
S009B019060,B019060
S008B028008,B028008
S004B030676,B030676
S004B024577,B024577
S001B041224,B041224
S005B025393,B025393
S005B015474,B015474
S007B041886,B041886
S006B028017,B028017
S004B008144,B008144
S009B042362,B042362
S009B016401,B016401
S003B043368,B043368
S005B045427,B045427
S006B016559,B016559
S009B011654,B011654
S003B026917,B026917
S005B013601,B013601
S000B044090,B044090
S006B016042,B016042
S003B040450,B040450
S001B015679,B015679
S003B003405,B003405
S006B039080,B039080
S002B050248,B050248
S007B009860,B009860
S004B032159,B032159
S002B024762,B024762
S004B008439,B008439
S006B009361,B009361
S004B045476,B045476
S006B002147,B002147
S000B025220,B025220
S009B043336,B043336
S008B023864,B023864
S005B036738,B036738
S009B043268,B043268
S001B005924,B005924
S006B035676,B035676
S007B032648,B032648
S000B050039,B050039
S003B048570,B048570
S007B010004,B010004
S005B018765,B018765
S002B028853,B028853
S003B037028,B037028
S007B031846,B031846
S009B013182,B013182
S008B048617,B048617
S003B030461,B030461
S003B035995,B035995
S003B001392,B001392
S002B002812,B002812
S006B011698,B011698
S005B021218,B021218
S003B012024,B012024
S008B007100,B007100
S003B024128,B024128
S000B018065,B018065
S000B016393,B016393
S000B029403,B029403
S009B038264,B038264
S009B008702,B008702
S002B022204,B022204
S008B011840,B011840
S005B001282,B001282
S006B043276,B043276
S006B001311,B001311
S007B024481,B024481
S000B030976,B030976
S004B034822,B034822
S004B042039,B042039
S001B022166,B022166
S002B026116,B026116
S004B022954,B022954
S005B031622,B031622
S001B003997,B003997
S001B018492,B018492
S000B036550,B036550
S002B034072,B034072
S008B017776,B017776
S005B046103,B046103
S008B016713,B016713
S008B018739,B018739
S000B012224,B012224
S001B019321,B019321
S006B041241,B041241
S005B000141,B000141
S001B035724,B035724
S003B039761,B039761
S000B025911,B025911
S009B033552,B033552
S006B006266,B006266
S003B042308,B042308
S004B030479,B030479
S007B005853,B005853
S009B042994,B042994
S000B022440,B022440
S004B047458,B047458
S001B042253,B042253
S008B035255,B035255
S002B007596,B007596
S002B045996,B045996
S004B043799,B043799
S009B032648,B032648
